time_s,event_type,name,signpost_id,message,process,thread
50.736470583,End,FeedRenderCells,0x1d0,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
50.736472291,End,WebPoolReconcile,0x1cf,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.176006041,End,FeedDrag,0x1cd,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.176008083,Begin,FeedDeceleration,0x1d1,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525659041,End,FeedDeceleration,0x1d1,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525662458,Begin,FeedSettle,0x1d2,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525671916,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=20 item=game_0024,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.52567375,Begin,FeedAssignWindow,0x1d3,item=game_0024,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525697333,Begin,FeedRenderCells,0x1d4,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525736791,End,FeedRenderCells,0x1d4,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525744041,End,FeedAssignWindow,0x1d3,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525763166,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0024,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.525860541,End,FeedSettle,0x1d2,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.526016208,Begin,FeedWebViewDetach,0x1d5,item=game_0023,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.526684791,End,FeedWebViewDetach,0x1d5,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.526788458,Begin,WebPoolReconcile,0x1d6,current=game_0024 eligible=game_0024,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.526797208,Begin,WebSlotReset,0x1d7,item=game_0022,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.526892583,End,WebLoadToReady,0x1aa,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.527031875,End,WebSlotReset,0x1d7,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.527051875,Begin,FeedRenderCells,0x1d8,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.527067291,End,FeedRenderCells,0x1d8,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
51.527068791,End,WebPoolReconcile,0x1d6,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
